19.8117	15.5085	0.0921367	0.152421	0.654478	0.567757
19.6436	15.7551	0.0938011	0.153994	0.653065	0.566069
19.5417	15.9449	0.0954677	0.155942	0.652022	0.564447
19.3758	16.166	0.0961925	0.157702	0.650137	0.56247
19.3023	16.3356	0.0975646	0.160078	0.649047	0.560931
19.1294	16.5732	0.09815	0.161872	0.646949	0.558836
19.0942	16.7083	0.100228	0.164769	0.645911	0.55815
18.8506	16.9556	0.100568	0.166757	0.643348	0.556396
18.6951	17.1786	0.100736	0.168282	0.640925	0.554193
18.3951	17.3967	0.100389	0.169415	0.638851	0.552097
18.2169	17.6099	0.100158	0.170213	0.636601	0.550556
18.1143	17.8439	0.0997756	0.170476	0.634129	0.550138
17.9933	17.9909	0.0994176	0.171052	0.631877	0.548478
17.863	18.1875	0.0991778	0.171401	0.630113	0.547355
17.7966	18.3621	0.0998184	0.171703	0.62998	0.546026
17.5633	18.559	0.0998492	0.171739	0.628492	0.54518
17.4364	18.6806	0.100378	0.172108	0.627912	0.543327
17.246	18.8489	0.10081	0.172359	0.627127	0.541748
17.1392	18.997	0.102323	0.17263	0.627603	0.540006
16.8323	19.1272	0.102398	0.173038	0.62608	0.538227
16.7075	19.2589	0.103201	0.173522	0.625418	0.536339
16.4356	19.4207	0.103247	0.173761	0.623493	0.534702
16.2271	19.4897	0.103248	0.174579	0.621753	0.532797
16.0078	19.646	0.103161	0.175062	0.619756	0.531027
15.8019	19.7706	0.103097	0.175483	0.617939	0.529575
15.5562	19.9315	0.102861	0.175512	0.615817	0.528877
15.383	20.0649	0.102863	0.17537	0.613905	0.528499
15.1981	20.2293	0.103136	0.174927	0.612119	0.529703
14.9969	20.2997	0.103599	0.174594	0.610638	0.52926
14.7593	20.4362	0.103919	0.174095	0.608845	0.529838
14.5769	20.5089	0.104705	0.173635	0.607454	0.529218
14.2569	20.589	0.104648	0.173174	0.605441	0.528669
14.0637	20.6543	0.104864	0.172741	0.603632	0.527648
13.7126	20.7137	0.104524	0.172335	0.601746	0.526603
13.5148	20.7473	0.104263	0.172041	0.599765	0.525057
13.2229	20.8033	0.103923	0.171742	0.597888	0.523701
13.0303	20.8663	0.103637	0.171384	0.595946	0.522532
12.8298	20.9524	0.103497	0.170895	0.594091	0.522351
12.6263	20.9775	0.10358	0.170436	0.592414	0.521354
12.3377	21.0259	0.103393	0.169939	0.590528	0.520762
12.1543	21.0452	0.103558	0.169456	0.588857	0.519717
11.8242	21.0285	0.103278	0.169068	0.587004	0.518516
11.5906	21.0087	0.103027	0.168804	0.585178	0.516998
11.3574	21.032	0.102813	0.168469	0.583378	0.515847
11.1037	20.9782	0.102568	0.168387	0.581602	0.514266
10.8685	20.9706	0.102354	0.168309	0.579871	0.512838
10.6057	20.9515	0.102087	0.168269	0.578106	0.51147
10.3243	20.9756	0.101777	0.168013	0.576507	0.510595
10.116	20.9619	0.10151	0.167714	0.574793	0.509716
9.91354	20.9662	0.101381	0.167307	0.57308	0.509734
9.68174	20.949	0.101304	0.16686	0.571387	0.510004
9.46938	20.9349	0.101402	0.166377	0.569796	0.511194
9.30164	20.897	0.102147	0.165891	0.568615	0.511411
8.94854	20.8338	0.102016	0.165417	0.566983	0.511296
8.74584	20.7649	0.102082	0.164958	0.565345	0.510716
8.39545	20.6563	0.101786	0.164591	0.564026	0.509736
8.17314	20.5831	0.101499	0.164237	0.562582	0.508652
7.90803	20.5065	0.101216	0.16389	0.561302	0.507772
7.73712	20.4404	0.100988	0.163507	0.559737	0.50676
7.39924	20.3461	0.100803	0.163148	0.559064	0.505686
7.15278	20.2512	0.100684	0.162804	0.558409	0.504624
6.87613	20.1651	0.100836	0.162435	0.558351	0.503794
6.64861	20.084	0.100995	0.162029	0.558096	0.503217
6.39636	20.0015	0.101366	0.161594	0.558101	0.503122
6.20725	19.9281	0.101485	0.161151	0.557489	0.503238
5.93165	19.8288	0.102046	0.160721	0.557575	0.503595
5.71468	19.6852	0.102589	0.160284	0.557176	0.502807
5.53955	19.6001	0.102792	0.159881	0.556174	0.502897
5.3464	19.455	0.102862	0.159462	0.554891	0.502197
5.14787	19.3653	0.102862	0.159119	0.553625	0.50219
4.97965	19.265	0.102689	0.15889	0.552213	0.502512
4.78978	19.1308	0.102473	0.158693	0.550761	0.503223
4.61638	18.9712	0.10221	0.158449	0.549314	0.502558
4.43209	18.8443	0.101942	0.158294	0.547878	0.502315
4.25347	18.6983	0.101686	0.158175	0.546462	0.501996
4.1183	18.566	0.101583	0.158179	0.545226	0.502328
4.00477	18.3924	0.10196	0.158122	0.544425	0.501197
3.70107	18.1921	0.101749	0.157918	0.543047	0.499934
3.51987	18.046	0.101554	0.157804	0.541702	0.498987
3.24998	17.8435	0.101326	0.157575	0.5409	0.49788
3.08292	17.665	0.10108	0.157337	0.539962	0.496647
2.93484	17.5616	0.100829	0.15743	0.539021	0.495853
2.79954	17.3579	0.100642	0.157408	0.53777	0.494653
2.58891	17.1543	0.100396	0.157299	0.536753	0.493452
2.38577	16.9823	0.100156	0.15726	0.536097	0.49254
2.21798	16.8166	0.099918	0.157346	0.535456	0.491912
1.99564	16.5982	0.0998169	0.157304	0.535329	0.491075
1.80308	16.3603	0.0998541	0.157096	0.535164	0.49012
1.62041	16.1844	0.100027	0.15697	0.535274	0.489429
1.44679	16.0199	0.100313	0.15701	0.535588	0.489084
1.32072	15.8016	0.10042	0.156976	0.535093	0.488097
1.14044	15.5719	0.100713	0.156841	0.53473	0.487076
0.976048	15.3773	0.101124	0.15676	0.534507	0.486092
0.763328	15.1323	0.102153	0.15655	0.534964	0.484998
0.599283	14.9589	0.103398	0.156485	0.535707	0.484272
0.50904	14.7798	0.1041	0.156587	0.535369	0.484163
0.404116	14.546	0.104516	0.156597	0.534426	0.483248
0.240157	14.3086	0.105164	0.15652	0.533651	0.482276
0.134809	14.0591	0.105578	0.156333	0.532548	0.481214
0.116105	13.8466	0.105417	0.156175	0.53145	0.480133
0.0295248	13.6021	0.105184	0.155951	0.53055	0.479126
-0.124808	13.3422	0.104996	0.155647	0.529399	0.478218
-0.255949	13.1166	0.104827	0.155346	0.528197	0.47717
-0.241151	12.9347	0.104724	0.155156	0.527581	0.476185
-0.37484	12.6876	0.104576	0.154915	0.526649	0.475166
-0.488015	12.4425	0.104438	0.15464	0.525637	0.474138
-0.605067	12.2268	0.104294	0.154403	0.524517	0.473129
-0.66888	12.0202	0.104337	0.154239	0.523512	0.472262
-0.796515	11.7735	0.104303	0.154037	0.522395	0.471257
-0.997352	11.4884	0.104074	0.15373	0.521395	0.470242
-1.14266	11.2481	0.10387	0.153418	0.520705	0.469232
-1.29881	11.0098	0.103796	0.153106	0.520474	0.468214
-1.37794	10.7777	0.103647	0.152802	0.519777	0.467199
-1.50818	10.5107	0.10359	0.152474	0.519213	0.466217
-1.60707	10.2452	0.103527	0.152147	0.51844	0.465396
-1.6718	10.0653	0.103365	0.151854	0.517515	0.464397
-1.76272	9.84127	0.10319	0.151588	0.516563	0.463426
-1.82498	9.64521	0.102974	0.151434	0.515508	0.462654
-1.91398	9.38749	0.102757	0.151235	0.514417	0.461673
-2.02885	9.0564	0.102557	0.150916	0.513337	0.460851
-2.11955	8.84019	0.102356	0.150611	0.512295	0.459883
-2.21244	8.586	0.102158	0.1503	0.511259	0.458922
-2.33133	8.31351	0.102011	0.149988	0.510287	0.458072
-2.37428	8.1059	0.101801	0.149686	0.509228	0.457122
-2.42213	7.92554	0.10161	0.149487	0.508195	0.456349
-2.53385	7.65916	0.101402	0.149242	0.507149	0.455452
-2.68367	7.39565	0.101254	0.148968	0.506334	0.454525
-2.7934	7.12674	0.101166	0.148671	0.505584	0.453599
-2.85229	6.91842	0.101009	0.14842	0.504623	0.452689
-2.89664	6.74515	0.100805	0.148361	0.503602	0.452151
-2.96385	6.52782	0.100604	0.148414	0.502586	0.452001
-3.02905	6.29147	0.100423	0.148507	0.501599	0.451908
-3.11265	6.04567	0.100246	0.148598	0.500688	0.451262
-3.20548	5.72938	0.100061	0.148434	0.49977	0.450367
-3.31913	5.45068	0.0998619	0.148197	0.498779	0.449472
-3.41401	5.17389	0.0996662	0.147919	0.497795	0.448626
-3.48602	4.93549	0.0994702	0.14765	0.49682	0.447762
-3.59077	4.63465	0.0992789	0.147363	0.495845	0.447159
-3.70602	4.34677	0.0991209	0.147119	0.494982	0.446633
-3.82623	4.07521	0.0990409	0.146925	0.494214	0.446401
-3.91835	3.85388	0.0989751	0.146689	0.493393	0.445854
-4.00336	3.63749	0.0988997	0.14642	0.492538	0.445049
-4.11537	3.45533	0.0989041	0.146149	0.491888	0.444242
-4.21017	3.21479	0.0989285	0.145883	0.491164	0.443446
-4.30937	2.96196	0.0989888	0.145611	0.490378	0.442612
-4.38902	2.66918	0.0989994	0.145343	0.489483	0.441802
-4.47512	2.42977	0.0989856	0.145075	0.488557	0.440982
-4.569	2.16359	0.0989726	0.144832	0.487636	0.440248
-4.67594	1.89845	0.0990064	0.144627	0.486811	0.439562
-4.78439	1.62834	0.0990931	0.14449	0.485958	0.439088
-4.90478	1.36673	0.0992926	0.144416	0.485224	0.438755
-4.96551	1.11739	0.0993138	0.144376	0.484356	0.438154
-5.08106	0.916746	0.0993989	0.144224	0.483523	0.437357
-5.13425	0.675169	0.0993103	0.144083	0.48263	0.436551
-5.19564	0.379683	0.0991436	0.144133	0.481869	0.435877
-5.26501	0.143271	0.0989626	0.144184	0.48123	0.435135
-5.37927	-0.0941679	0.0987819	0.144244	0.480744	0.43443
-5.44128	-0.328367	0.0986405	0.144303	0.480483	0.433677
-5.58402	-0.522131	0.0984649	0.144222	0.479694	0.432892
-5.75474	-0.687225	0.0983238	0.143997	0.47884	0.432221
-5.85101	-0.927239	0.0981596	0.143787	0.477998	0.431466
-5.93725	-1.18218	0.0979838	0.143624	0.477164	0.430696
-6.00805	-1.44125	0.0978578	0.143541	0.476583	0.42999
-6.16922	-1.63325	0.097686	0.143371	0.4758	0.429231
-6.28587	-1.9058	0.0975186	0.143325	0.474957	0.428836
-6.39093	-2.14921	0.0973732	0.143346	0.474162	0.428525
-6.5708	-2.34834	0.0972049	0.143287	0.473329	0.428034
-6.73679	-2.55215	0.097078	0.143179	0.472543	0.427449
-6.90542	-2.76317	0.0970388	0.143051	0.471811	0.426846
-6.96833	-3.02927	0.0968725	0.14307	0.471041	0.426501
-7.10389	-3.24727	0.0967063	0.143097	0.470339	0.426093
-7.21651	-3.44528	0.0965439	0.143069	0.469687	0.425546
-7.37036	-3.68808	0.096378	0.143153	0.46908	0.425262
-7.53079	-3.83528	0.0962137	0.143035	0.468305	0.424603
-7.6679	-4.05209	0.0960489	0.14294	0.467552	0.424044
-7.82975	-4.26923	0.0958862	0.142879	0.466818	0.423586
-7.98192	-4.48787	0.0957239	0.142867	0.466146	0.423245
-8.14911	-4.71646	0.0955674	0.142957	0.46552	0.423156
-8.30519	-4.9016	0.0954099	0.142996	0.465157	0.422717
-8.41524	-5.11977	0.095273	0.143121	0.4652	0.422437
-8.56756	-5.2879	0.0951558	0.14315	0.465297	0.421944
-8.76858	-5.4794	0.0950009	0.143183	0.465123	0.421528
-8.92735	-5.68049	0.0948556	0.143267	0.465035	0.421256
-9.0713	-5.86901	0.094754	0.143365	0.465109	0.421036
-9.20312	-6.02875	0.0947745	0.143382	0.465573	0.420588
-9.37455	-6.13484	0.0948218	0.143212	0.465635	0.419918
-9.5537	-6.32111	0.094878	0.143064	0.465622	0.419365
-9.68247	-6.5258	0.0951996	0.142994	0.466144	0.419057
-9.91205	-6.70411	0.0953075	0.142953	0.465858	0.419188
-10.1292	-6.86508	0.0953119	0.142901	0.465409	0.419313
-10.3054	-7.03842	0.0953754	0.142884	0.465009	0.419629
-10.5558	-7.21246	0.0952784	0.142921	0.464425	0.420151
-10.756	-7.36456	0.095178	0.142952	0.463851	0.420601
-11.0192	-7.52161	0.0950255	0.143007	0.463147	0.421142
-11.1919	-7.67213	0.0948831	0.143077	0.462684	0.421457
-11.3207	-7.82753	0.0949044	0.143198	0.462618	0.421957
-11.503	-7.96898	0.0950255	0.143332	0.462694	0.422483
-11.6784	-8.0634	0.0953176	0.143326	0.462806	0.422644
-11.8573	-8.18957	0.0958116	0.14331	0.463504	0.42261
-12.0794	-8.26015	0.0962586	0.143161	0.463835	0.422278
-12.3098	-8.3953	0.0966254	0.143044	0.463457	0.422575
-12.52	-8.46493	0.0970473	0.14285	0.463045	0.422539
-12.705	-8.57083	0.0977118	0.142652	0.463208	0.42233
-13.0008	-8.64023	0.097937	0.142431	0.462863	0.421954
-13.2497	-8.7467	0.0980583	0.142213	0.4623	0.421831
-13.4765	-8.77955	0.0981847	0.142016	0.461717	0.421428
-13.6605	-8.85463	0.0985348	0.14184	0.461737	0.42091
-13.8914	-8.9539	0.098886	0.141648	0.461721	0.420562
-14.1473	-9.04587	0.0991164	0.141446	0.461169	0.420684
-14.3784	-9.15562	0.0993629	0.14123	0.460642	0.421276
-14.5845	-9.25852	0.0997696	0.141024	0.460444	0.422156
-14.8817	-9.22586	0.0998804	0.140859	0.459913	0.42204
-15.1247	-9.33016	0.099974	0.140651	0.4594	0.422414
-15.4003	-9.44274	0.0999488	0.140453	0.458791	0.423442
-15.607	-9.52524	0.100035	0.140295	0.458681	0.424549
-15.8762	-9.58316	0.100029	0.140165	0.458353	0.425752
-16.0988	-9.63177	0.100086	0.14006	0.458296	0.426941
-16.3623	-9.57307	0.100077	0.139851	0.458018	0.427126
-16.5568	-9.60547	0.100245	0.139646	0.45806	0.427565
-16.8499	-9.55168	0.100234	0.139471	0.457729	0.427346
-17.1023	-9.62899	0.1002	0.139266	0.457155	0.427981
-17.3767	-9.62412	0.100101	0.13906	0.456514	0.428464
-17.6077	-9.66784	0.100027	0.138873	0.456005	0.42937
-17.8724	-9.59026	0.0999154	0.13868	0.455428	0.429499
-18.0896	-9.60434	0.0998519	0.138478	0.455045	0.429936
-18.3112	-9.61609	0.0998415	0.138281	0.454668	0.430897
-18.5382	-9.6148	0.0998762	0.138101	0.454184	0.432383
-18.8002	-9.58073	0.0998494	0.137918	0.453605	0.433629
-19.0172	-9.55025	0.0998908	0.137741	0.453041	0.43513
-19.263	-9.37778	0.0999099	0.137618	0.452466	0.435137
-19.4735	-9.35675	0.100022	0.137455	0.452052	0.435488
-19.7242	-9.19446	0.100081	0.137546	0.451577	0.435059
-19.9445	-9.11019	0.100191	0.137726	0.451103	0.434649
-20.1737	-9.25833	0.100313	0.137536	0.450488	0.436868
-20.4004	-9.26402	0.10045	0.137447	0.449878	0.440245
-20.6257	-9.12033	0.1006	0.137266	0.449269	0.442086
-20.8493	-9.1038	0.100759	0.137183	0.448697	0.444716
-21.0555	-8.98455	0.100995	0.137047	0.448132	0.446703
-21.2726	-8.96486	0.101247	0.137088	0.447599	0.44963
-21.4856	-8.90196	0.101525	0.137264	0.447018	0.452947
-21.6406	-8.84988	0.102139	0.137683	0.447008	0.456815
-21.8499	-8.71787	0.102769	0.13801	0.446835	0.459581
-22.0459	-8.61731	0.103478	0.13842	0.446423	0.46244
-22.2902	-8.48715	0.103943	0.1388	0.445849	0.464375
-22.4701	-8.4211	0.104538	0.139518	0.445309	0.467191
-22.6871	-8.11217	0.105018	0.139491	0.444773	0.467157
-22.876	-8.05886	0.105529	0.13976	0.444267	0.46797
-23.1067	-7.84269	0.105825	0.139778	0.443683	0.467772
-23.3014	-7.68232	0.106083	0.139769	0.443093	0.467595
-23.4853	-7.48929	0.106335	0.139675	0.442523	0.467237
-23.674	-7.34818	0.106539	0.139624	0.442014	0.467067
-23.8777	-7.22996	0.106628	0.139704	0.441731	0.467303
-24.0369	-7.1104	0.106752	0.139972	0.441246	0.468133
-24.1747	-6.8024	0.106983	0.139851	0.440668	0.467723
-24.358	-6.70739	0.107116	0.139936	0.440127	0.46793
-24.4686	-6.4962	0.107437	0.139938	0.439557	0.468063
-24.6038	-6.35119	0.107825	0.140073	0.438975	0.468673
-24.8036	-6.14558	0.107965	0.140161	0.438508	0.468703
-24.9228	-5.977	0.108182	0.140341	0.437974	0.469059
-25.0749	-5.77077	0.108324	0.140496	0.437538	0.469172
-25.2299	-5.61354	0.108374	0.140833	0.43731	0.469633
-25.3788	-5.35798	0.10835	0.140974	0.437176	0.469425
-25.5102	-5.17932	0.108294	0.141231	0.437324	0.469494
-25.6486	-4.97056	0.108192	0.141503	0.437769	0.46951
-25.7695	-4.8027	0.10807	0.141992	0.438172	0.469976
-25.8736	-4.52171	0.107945	0.142203	0.438456	0.469746
-26.0287	-4.43889	0.107812	0.143114	0.438749	0.470772
-26.0763	-4.09097	0.107674	0.143376	0.438526	0.470437
-26.1799	-3.96273	0.107536	0.144117	0.438226	0.470916
-26.1517	-3.59464	0.107502	0.144223	0.437659	0.470428
-26.2123	-3.40826	0.107487	0.144489	0.437095	0.470202
-26.2174	-3.10005	0.10765	0.144501	0.436565	0.469649
-26.2895	-2.90098	0.107753	0.144617	0.436012	0.469208
-26.4307	-2.73152	0.107646	0.144984	0.435922	0.468941
-26.4896	-2.54172	0.107523	0.145575	0.435854	0.468987
-26.5612	-2.30252	0.107386	0.146154	0.436086	0.468811
-26.5817	-2.09514	0.107251	0.146899	0.436117	0.468901
-26.5505	-1.77315	0.107166	0.147233	0.435801	0.468438
-26.5723	-1.60562	0.107076	0.147916	0.435435	0.468459
-26.5711	-1.32837	0.107005	0.148409	0.435055	0.468102
-26.6342	-1.16327	0.106873	0.14931	0.434988	0.468123
-26.6362	-0.86989	0.106741	0.149913	0.434871	0.467662
-26.6584	-0.711984	0.106611	0.150995	0.434711	0.467706
-26.5468	-0.339472	0.106553	0.151364	0.434173	0.467127
-26.5572	-0.148788	0.106448	0.151965	0.4337	0.466641
-26.5061	0.185136	0.106378	0.152161	0.433168	0.466138
-26.5053	0.416477	0.106266	0.152388	0.432784	0.465618
-26.5042	0.720612	0.106134	0.15241	0.432496	0.465494
-26.4346	1.00489	0.106012	0.152329	0.432189	0.465522
-26.3827	1.29817	0.10589	0.15217	0.431936	0.465908
-26.365	1.52771	0.105762	0.152019	0.432074	0.465996
-26.3371	1.78595	0.10566	0.151847	0.432647	0.46616
-26.3004	1.98218	0.105606	0.151713	0.433186	0.465791
-26.2609	2.22129	0.105634	0.15157	0.434239	0.465433
-26.2023	2.43062	0.105728	0.151455	0.435216	0.464918
-26.1129	2.70341	0.105813	0.15129	0.43605	0.464557
-26.0745	2.8501	0.106098	0.151237	0.436761	0.464013
-25.9222	3.15714	0.106181	0.15107	0.436784	0.463564
-25.8716	3.34222	0.106458	0.15094	0.437045	0.463018
-25.7469	3.59249	0.106667	0.150779	0.437226	0.46254
-25.6482	3.77002	0.106939	0.150662	0.437362	0.461987
-25.6134	3.96818	0.107642	0.15057	0.438305	0.461438
-25.5062	4.12873	0.108443	0.150584	0.438961	0.460973
-25.2721	4.40898	0.108693	0.150462	0.438769	0.460431
-25.0812	4.62749	0.108746	0.150325	0.438407	0.459895
-24.976	4.83684	0.108908	0.150182	0.43826	0.459406
-24.8116	5.02381	0.109	0.150054	0.437986	0.458875
-24.6131	5.26693	0.108966	0.149886	0.437561	0.458462
-24.4684	5.4202	0.108948	0.149752	0.437124	0.457927
-24.2573	5.63347	0.108845	0.149597	0.436635	0.45743
-24.1312	5.76932	0.108793	0.149503	0.436209	0.456902
-23.9576	5.95657	0.108728	0.149405	0.435825	0.45637
-23.7834	6.1601	0.108656	0.149275	0.435528	0.45591
-23.6375	6.3347	0.108637	0.149148	0.435466	0.455485
-23.5062	6.49011	0.108739	0.149047	0.435611	0.455018
-23.2239	6.73559	0.108636	0.148877	0.435197	0.454839
-23.015	6.89741	0.108516	0.14871	0.434761	0.454555
-22.7926	7.08648	0.108393	0.148539	0.4343	0.454405
-22.5895	7.2207	0.108273	0.148373	0.433815	0.454012
-22.441	7.36747	0.108156	0.14821	0.433512	0.453653
-22.2513	7.45294	0.108045	0.148112	0.433073	0.453153
-22.0953	7.60348	0.107989	0.14801	0.432774	0.452639
-21.9077	7.75219	0.107966	0.147902	0.432502	0.452147
-21.6894	7.91212	0.107922	0.14777	0.432196	0.451734
-21.5221	8.02752	0.107978	0.147664	0.43202	0.451272
-21.2746	8.12971	0.107952	0.147608	0.431896	0.45077
-21.057	8.28111	0.107923	0.147513	0.431747	0.450347
-20.9147	8.41776	0.108103	0.147403	0.431976	0.450056
-20.6868	8.49606	0.108258	0.147364	0.431786	0.449553
-20.385	8.65131	0.10821	0.147261	0.431334	0.449117
-20.1701	8.79277	0.108182	0.147127	0.430948	0.448884
