10.6234	1.49391	4.72563	1.15864	10.9084	1.70343	10.6069	1.49721	4.93014	1.33298	0.0922465	0.0872313	1.0162	0.667426
10.8412	1.51946	4.69672	1.07182	10.7313	1.45265	10.853	1.56549	4.90794	1.39701	0.0911333	0.0864603	1.00427	0.66119
11.1126	1.56188	4.88898	1.05345	11.4783	1.42876	11.0979	1.637	4.8844	1.46213	0.0900703	0.0862074	0.992244	0.656308
11.395	1.60806	4.95926	1.03016	11.587	1.61462	11.3416	1.71179	4.85948	1.52832	0.089388	0.0866552	0.980756	0.653065
11.6264	1.64914	4.8631	0.993623	11.4763	1.53917	11.584	1.78992	4.83313	1.59551	0.0885972	0.0882549	0.969558	0.651946
11.8532	1.71879	4.83021	1.05058	11.7788	1.74591	11.8251	1.87144	4.80531	1.66366	0.0877069	0.0901868	0.958732	0.651108
12.1138	1.80253	4.99067	1.15396	12.136	2.14937	12.0647	1.95639	4.77598	1.73273	0.0870498	0.0920407	0.948782	0.649621
12.359	1.83315	4.98666	1.08064	12.3226	1.78353	12.3029	2.04482	4.74508	1.80265	0.0865066	0.0961485	0.939295	0.651245
12.6186	1.88187	5.09359	1.07794	12.5457	1.77728	12.5394	2.13677	4.71257	1.87338	0.0863602	0.102007	0.931085	0.654573
12.819	2.03379	4.98015	1.35174	12.5924	2.17509	12.7743	2.23227	4.67842	1.94485	0.0857128	0.104867	0.922542	0.653376
13.09	2.14094	5.129	1.47651	13.2198	2.6644	13.0075	2.33137	4.64258	2.01701	0.0856499	0.107249	0.915858	0.651311
13.2968	2.29544	5.02541	1.70192	13.0875	2.40708	13.2388	2.43409	4.605	2.08981	0.0851945	0.107953	0.908743	0.647177
13.4718	2.42145	4.61146	1.77696	12.7087	3.12439	13.4682	2.54047	4.56565	2.16317	0.0843728	0.108176	0.899985	0.643158
13.7205	2.54838	4.63797	1.87679	13.836	2.62479	13.6955	2.65053	4.52448	2.23703	0.0836435	0.108065	0.89159	0.63898
13.9416	2.6467	4.58109	1.88366	13.8302	2.73893	13.9208	2.7643	4.48147	2.31134	0.082914	0.108249	0.8834	0.635706
14.1694	2.81494	4.56425	2.08253	14.2106	2.94205	14.1439	2.88179	4.43656	2.38601	0.0822291	0.107639	0.875502	0.631228
14.423	2.9216	4.73882	2.11214	14.5568	2.87021	14.3646	3.00303	4.38974	2.46099	0.0818645	0.107227	0.868903	0.627301
14.6315	2.9906	4.69392	2.01932	14.4616	2.90734	14.583	3.12802	4.34097	2.5362	0.0813966	0.10783	0.862515	0.625532
14.8655	3.13918	4.73835	2.16042	14.6754	3.96041	14.7989	3.25679	4.29021	2.61157	0.0811648	0.108006	0.85707	0.622939
15.0776	3.34856	4.67116	2.43494	15.0261	3.5067	15.0122	3.38932	4.23744	2.68703	0.0809238	0.107218	0.851649	0.618509
15.2903	3.49531	4.46154	2.46697	15.3685	4.14761	15.2228	3.52563	4.18263	2.76249	0.080718	0.106393	0.84529	0.614518
15.5049	3.69766	4.42784	2.67819	15.5236	3.82936	15.4306	3.66572	4.12575	2.83789	0.080616	0.105596	0.839224	0.609803
15.7189	3.80917	4.36547	2.60564	15.7234	3.4105	15.6355	3.80957	4.06678	2.91315	0.0806606	0.104741	0.833293	0.606125
15.9409	3.96053	4.36737	2.66057	15.9774	4.00094	15.8375	3.95719	4.00571	2.98817	0.0810729	0.103908	0.827908	0.60271
16.1413	4.09002	4.15295	2.6068	16.3376	4.21632	16.0363	4.10854	3.94251	3.0629	0.0815009	0.103119	0.821835	0.600694
16.3335	4.30596	4.10264	2.83539	16.3313	4.44499	16.2319	4.26363	3.87716	3.13723	0.081847	0.102457	0.815968	0.59723
16.549	4.44971	4.12794	2.84017	16.7586	4.48231	16.4242	4.42242	3.80966	3.21109	0.0826666	0.101733	0.81071	0.594445
16.7239	4.63128	4.05858	2.95055	16.6039	4.67344	16.613	4.5849	3.74	3.28438	0.0831584	0.10113	0.805578	0.5914
16.8852	4.77534	3.68424	2.86305	16.9236	5.10119	16.7983	4.75103	3.66817	3.35704	0.0832141	0.100427	0.799635	0.590084
17.0383	5.03284	3.59491	3.16885	16.9955	5.21099	16.9799	4.92077	3.59416	3.42897	0.0829069	0.100606	0.79382	0.586629
17.2166	5.16762	3.55428	3.09241	17.3421	4.64623	17.1579	5.09409	3.51797	3.50008	0.0826113	0.10027	0.788141	0.584458
17.3681	5.37136	3.49073	3.22618	17.2894	5.43542	17.3319	5.27094	3.4396	3.57028	0.0821398	0.100272	0.782595	0.581763
17.5342	5.49819	3.40001	3.10924	17.6463	4.74597	17.5019	5.45128	3.35907	3.63949	0.0816559	0.0997269	0.777156	0.581078
17.721	5.63739	3.43654	3.06318	17.7853	5.62476	17.6679	5.63506	3.27637	3.70762	0.081332	0.0990419	0.772042	0.581993
17.8763	5.79303	3.2741	3.02999	17.9216	6.07151	17.8297	5.82221	3.19151	3.77458	0.0809624	0.0984289	0.766868	0.584492
18.0402	6.02235	3.25112	3.23162	18.1263	6.16985	17.9872	6.01269	3.10453	3.84027	0.0806535	0.0977769	0.761926	0.58482
18.1993	6.2038	3.22177	3.27875	18.1245	6.79027	18.1402	6.20641	3.01542	3.90462	0.0804072	0.0971319	0.757267	0.585379
18.3123	6.48712	3.09375	3.59856	18.2164	6.66138	18.2888	6.40332	2.92421	3.96753	0.0799284	0.0969705	0.752582	0.583084
18.4527	6.67218	2.97101	3.58049	18.4022	7.02231	18.4328	6.60333	2.83093	4.0289	0.0794465	0.0966617	0.74791	0.581555
18.597	6.82205	2.97231	3.5067	18.5422	6.76013	18.572	6.80638	2.7356	4.08867	0.0789922	0.0960642	0.743639	0.58156
18.7541	7.0081	3.0187	3.54534	18.8089	7.24388	18.7064	7.01237	2.63825	4.14672	0.0786776	0.0954631	0.740199	0.581812
18.9508	7.16595	3.11286	3.48382	19.1441	7.18344	18.8359	7.22122	2.53893	4.20299	0.0792252	0.0950705	0.738375	0.583705
19.0517	7.32431	2.78808	3.36875	18.5479	7.4012	18.9604	7.43283	2.43767	4.25737	0.0793836	0.095246	0.734878	0.588376
19.1267	7.64476	2.61353	3.77401	19.0138	7.8688	19.0798	7.64712	2.3345	4.3098	0.0790718	0.0946708	0.73108	0.58777
19.256	7.82717	2.59334	3.7498	19.3089	7.67375	19.1939	7.86397	2.22949	4.36017	0.0788909	0.0941913	0.727799	0.588044
19.3266	8.07721	2.45746	3.92478	19.132	8.12845	19.3028	8.08329	2.12266	4.40842	0.0784682	0.0936379	0.724416	0.586924
19.4313	8.26782	2.42319	3.91533	19.0239	8.17194	19.4062	8.30497	2.01409	4.45445	0.0780575	0.093178	0.721542	0.58639
19.5252	8.42481	2.38419	3.82498	19.347	8.30741	19.5042	8.5289	1.90381	4.49819	0.0776402	0.0933106	0.719229	0.587461
19.6283	8.59919	2.2416	3.73347	19.6843	8.35902	19.5966	8.75494	1.7919	4.53956	0.0772715	0.094253	0.716736	0.5904
19.784	8.80018	2.32141	3.75705	20.0039	8.8906	19.6835	8.983	1.67841	4.57848	0.0775715	0.0957044	0.71595	0.593496
19.8703	8.98881	2.10995	3.69708	19.6061	9.48659	19.7645	9.21294	1.56341	4.61488	0.0779405	0.0980598	0.714288	0.598066
19.9867	9.25945	2.09964	3.90958	20.1574	9.45949	19.8398	9.44463	1.44697	4.64869	0.0790256	0.0994328	0.71364	0.599797
20.0468	9.44354	1.81269	3.7961	19.6163	9.76606	19.9093	9.67795	1.32916	4.67984	0.0798931	0.101866	0.711539	0.603601
20.116	9.72942	1.73406	4.04299	20.1573	9.90876	19.9728	9.91275	1.21005	4.70826	0.0808378	0.103085	0.709786	0.604298
